src,cropsize,x1,y1,qf,typ,label
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000597.png,180,38,58,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000598.png,177,55,44,99,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000601.png,254,1,0,71,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000604.png,167,1,66,82,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000608.png,199,26,42,95,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000612.png,239,2,8,88,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000613.png,225,30,14,81,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000616.png,220,31,34,92,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000623.png,234,16,8,71,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000627.png,181,56,74,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000628.png,217,14,19,77,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000632.png,241,1,9,95,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000633.png,197,47,56,100,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000634.png,214,36,2,80,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000642.png,198,54,47,75,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000645.png,196,14,27,67,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000650.png,255,0,0,87,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000654.png,249,7,3,67,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000658.png,233,5,12,83,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000663.png,209,42,28,75,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000665.png,210,42,7,65,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000666.png,250,5,0,83,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000667.png,169,28,49,91,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000668.png,167,74,65,84,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000669.png,213,42,16,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000675.png,185,22,10,76,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000678.png,251,4,1,98,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000679.png,194,57,22,67,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000681.png,227,7,16,86,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000690.png,177,29,22,100,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000692.png,254,0,1,94,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000694.png,194,34,24,92,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000695.png,177,50,25,68,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000700.png,180,0,12,70,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000704.png,194,10,49,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000705.png,240,4,0,91,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000707.png,240,16,13,80,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000714.png,220,32,13,70,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000716.png,182,52,43,85,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000717.png,215,22,17,66,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000724.png,185,61,53,83,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000728.png,224,10,26,88,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000737.png,201,33,48,68,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000740.png,164,9,62,72,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000741.png,229,15,0,76,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000742.png,177,62,18,85,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000749.png,219,0,9,75,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000751.png,189,14,6,94,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000753.png,168,7,18,82,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000755.png,220,30,21,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000756.png,199,13,38,76,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000761.png,243,13,11,75,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000763.png,187,41,68,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000764.png,223,2,6,83,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000770.png,247,5,6,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000772.png,205,44,25,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000774.png,162,31,92,78,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000781.png,173,52,60,74,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000782.png,235,14,14,95,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000788.png,255,1,0,81,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000790.png,191,27,47,71,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000794.png,195,20,21,77,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000800.png,173,20,63,87,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000802.png,206,41,16,74,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000803.png,194,52,17,80,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000809.png,194,45,6,80,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000814.png,223,12,4,87,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000816.png,178,9,56,66,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000819.png,196,40,4,91,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000833.png,223,30,26,91,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000835.png,203,21,11,88,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000837.png,235,3,14,100,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000848.png,215,35,22,93,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000853.png,196,53,9,82,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000855.png,195,28,13,68,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000859.png,171,70,50,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000860.png,255,1,0,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000861.png,229,17,14,82,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000864.png,212,34,20,99,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000866.png,189,17,49,89,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000871.png,234,8,19,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000877.png,190,62,15,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000879.png,195,52,51,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000885.png,190,15,5,94,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000894.png,225,13,2,73,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000906.png,160,79,72,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000909.png,180,64,21,73,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000910.png,198,23,21,83,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000911.png,218,5,22,87,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000913.png,195,55,18,83,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000918.png,242,10,11,84,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000920.png,188,6,50,67,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000922.png,244,12,12,88,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000924.png,233,17,13,80,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000927.png,185,37,67,77,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000929.png,229,7,9,82,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000931.png,172,26,64,89,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000932.png,176,42,59,91,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000934.png,219,33,1,84,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000936.png,162,58,87,97,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000946.png,232,13,1,91,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000949.png,179,3,74,88,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000950.png,251,4,5,86,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000961.png,211,3,17,96,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000965.png,228,25,1,82,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000968.png,225,23,8,75,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000969.png,226,16,1,81,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000973.png,222,30,17,73,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000974.png,249,2,6,80,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000989.png,226,10,11,74,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNbedrooms/latent-diffusion_noise2img-lsunbedrooms256_sample_000994.png,163,12,51,86,latent-diffusion_noise2image_LSUNbedrooms,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000006.png,185,17,68,99,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000022.png,199,44,4,95,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000036.png,254,2,1,70,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000037.png,244,1,4,89,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000038.png,195,50,20,86,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000040.png,163,45,0,91,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000042.png,165,67,49,74,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000049.png,163,29,57,88,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000056.png,160,28,55,88,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000057.png,221,9,29,71,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000058.png,221,17,32,88,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000068.png,170,7,76,94,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000078.png,173,27,21,65,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000079.png,211,27,32,66,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000080.png,194,24,10,78,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000087.png,175,43,16,88,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000091.png,245,7,0,94,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000096.png,173,71,64,71,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000097.png,221,34,2,97,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000099.png,255,1,1,80,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000103.png,198,13,13,78,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000105.png,186,43,36,78,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000111.png,190,46,36,83,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000112.png,197,3,30,78,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000115.png,247,8,0,80,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000119.png,222,3,21,92,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000132.png,214,26,1,65,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000140.png,254,2,0,90,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000143.png,207,20,15,71,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000150.png,169,36,47,76,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000155.png,161,48,86,91,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000156.png,170,86,10,70,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000157.png,201,25,44,84,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000171.png,204,26,1,97,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000172.png,168,80,72,94,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000175.png,189,33,62,67,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000180.png,215,19,22,75,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000184.png,173,21,37,87,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000186.png,234,20,9,99,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000192.png,199,13,24,77,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000196.png,197,11,50,100,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000204.png,251,3,4,77,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000209.png,202,20,31,85,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000212.png,190,47,34,88,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000225.png,191,38,27,68,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000226.png,202,11,40,79,latent-diffusion_noise2image_LSUNchurches,FALSE
latent-diffusion_noise2image_LSUNchurches/latent-diffusion_noise2img-lsunchurches256_sample_000228.png,228,28,7,100,latent-diffusion_noise2image_LSUNchurches,FALSE
